date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;bmo;3.2;3.01;6.27
2020-04-28;bmo;1.15;1.44;-20.02
2020-07-28;bmo;2.1;1.56;34.94
2020-10-27;bmo;2.16;1.92;12.71
2021-02-02;bmo;3.65;2.9;25.84
2021-05-05;bmo;2.29;1.57;45.99
2021-08-03;bmo;2.6;2.28;13.83
2021-11-02;bmo;2.66;2.36;12.67
2022-02-01;bmo;3.67;3.49;5.29
2022-05-03;bmo;2.8;2.34;19.79
2022-08-02;bmo;2.75;2.67;3.09
2022-11-01;bmo;2.64;2.58;2.38
2023-02-15;bmo;3.84;3.74;2.57
2023-05-09;bmo;2.49;2.62;-5.11
2023-08-02;bmo;2.8;2.59;8.06
2023-11-07;bmo;2.84;2.55;11.29
2024-02-06;bmo;3.62;3.55;1.88
2024-05-07;bmo;2.21;2.09;5.54
2024-07-31;bmo;2.63;2.56;2.6
2024-11-01;bmo;2.93;2.68;9.38
2025-02-12;bmo;4.1;4.03;1.68
2025-05-06;bmo;2.25;2.22;1.2
2025-08-04;bmo;2.95;2.94;0.26
2025-11-04;bmo;2.5;2.99;-16.32
2026-02-09;bmo;4.53;4.51;0.46
