date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-12;bmo;1.73;1.69;2.65
2020-05-06;bmo;1.91;1.63;17.26
2020-08-05;bmo;2.64;1.92;37.47
2020-11-06;bmo;1.66;1.34;24.32
2021-02-16;bmo;1.3;1.24;4.65
2021-05-04;bmo;2.04;1.72;18.8
2021-08-04;bmo;2.42;2.07;17.1
2021-11-03;bmo;1.97;1.79;10.35
2022-02-09;bmo;1.98;1.88;5.37
2022-05-04;bmo;2.22;2.15;3.49
2022-08-03;bmo;2.4;2.18;10.1
2022-11-02;bmo;2.15;1.99;7.94
2023-02-08;bmo;1.99;1.93;3.14
2023-05-03;bmo;2.2;2.09;5.16
2023-08-02;bmo;2.21;2.12;4.23
2023-11-01;bmo;2.21;2.13;3.72
2024-02-07;bmo;2.12;1.99;6.59
2024-05-01;bmo;1.31;1.7;-22.79
2024-08-07;bmo;1.83;1.73;5.95
2024-11-06;bmo;1.09;1.46;-25.23
2025-02-12;bmo;1.19;0.92;29.56
2025-05-01;bmo;2.25;1.67;34.49
2025-07-31;bmo;1.81;1.46;23.85
2025-10-29;bmo;1.6;1.36;17.93
2026-02-10;bmo;1.09;1.0;9.38
