date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;1.57;1.53;2.36
2020-05-07;bmo;1.28;1.27;0.57
2020-08-04;bmo;1.15;1.1;5.02
2020-10-29;bmo;1.42;1.41;0.71
2021-02-09;bmo;1.62;1.56;4.15
2021-05-06;bmo;1.3;1.24;4.44
2021-08-03;bmo;1.61;1.55;3.72
2021-11-04;bmo;1.73;1.68;2.93
2022-02-15;bmo;1.92;1.9;0.88
2022-05-03;bmo;1.47;1.46;0.98
2022-08-04;bmo;1.73;1.71;1.13
2022-11-03;bmo;1.74;1.75;-0.53
2023-02-13;bmo;1.71;1.7;0.78
2023-04-27;bmo;1.29;1.21;6.77
2023-08-02;bmo;1.55;1.48;4.69
2023-11-07;bmo;1.65;1.58;4.21
2024-02-26;bmo;0.94;1.09;-13.82
2024-05-06;amc;1.1;0.96;14.97
2024-08-06;bmo;1.36;1.23;10.37
2024-11-04;bmo;1.4;1.29;8.31
2025-02-11;bmo;0.52;0.79;-33.86
2025-05-06;bmo;1.21;1.2;1.05
2025-08-05;bmo;1.36;1.36;0.09
2025-11-05;bmo;1.51;1.48;1.72
2026-02-24;bmo;1.68;1.69;-0.5
