date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-10;bmo;0.75;0.73;2.42
2020-05-01;bmo;0.48;0.5;-3.21
2020-08-06;bmo;0.33;0.3;10.42
2020-10-27;bmo;0.68;0.63;7.34
2021-02-11;bmo;0.53;0.65;-18.91
2021-04-30;bmo;0.55;0.5;10.07
2021-07-30;bmo;0.77;0.61;25.56
2021-10-25;bmo;0.76;0.73;3.47
2022-02-15;bmo;0.74;0.69;6.6
2022-05-03;bmo;0.64;0.62;2.92
2022-08-04;bmo;0.82;0.73;11.94
2022-11-03;bmo;0.96;0.8;19.8
2023-02-14;bmo;0.72;0.74;-2.58
2023-05-02;bmo;0.75;0.64;17.7
2023-08-08;bmo;0.85;0.77;10.45
2023-11-03;bmo;0.9;0.85;5.66
2024-02-13;bmo;0.75;0.74;2.0
2024-04-30;bmo;0.73;0.72;1.29
2024-08-08;bmo;0.86;0.86;0.26
2024-11-05;bmo;0.93;0.95;-2.43
2025-02-12;bmo;0.81;0.79;2.26
2025-05-08;bmo;0.75;0.78;-4.09
2025-08-07;bmo;0.94;0.97;-2.86
2025-10-30;bmo;0.96;0.96;0.49
2026-02-12;bmo;0.96;0.95;1.31
