date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-25;amc;0.45;0.37;21.41
2020-06-29;amc;0.82;0.76;7.45
2020-09-29;amc;1.08;0.97;10.9
2021-01-07;amc;0.78;0.69;12.96
2021-03-31;amc;0.98;0.95;3.68
2021-06-30;amc;1.88;1.72;9.15
2021-09-28;amc;2.42;2.34;3.35
2021-12-20;amc;2.16;2.11;2.58
2022-03-29;amc;2.14;1.98;8.07
2022-06-30;amc;2.59;2.44;5.96
2022-09-29;amc;1.45;1.37;5.82
2022-12-21;amc;-0.04;-0.02;-114.02
2023-03-28;amc;-1.91;-0.88;-115.83
2023-06-28;amc;-1.43;-1.57;8.74
2023-09-27;amc;-1.07;-1.18;9.27
2023-12-20;amc;-0.95;-1.01;5.85
2024-03-20;amc;0.42;-0.24;273.75
2024-06-26;amc;0.62;0.53;17.27
2024-09-25;amc;1.18;1.11;5.88
2024-12-18;amc;1.79;1.77;1.36
2025-03-20;amc;1.56;1.42;9.49
2025-06-25;amc;1.91;1.59;19.75
2025-09-23;amc;3.03;2.86;5.94
2025-12-17;amc;4.78;3.96;20.58
2026-03-18;amc;12.2;9.16;33.21
