date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;bmo;1.0;1.13;-11.46
2020-04-29;bmo;0.64;0.67;-4.61
2020-07-30;bmo;0.82;0.55;48.95
2020-10-29;bmo;1.01;0.79;27.1
2021-02-04;bmo;1.15;1.01;14.08
2021-04-28;bmo;1.07;0.87;23.56
2021-07-29;bmo;1.16;0.95;22.34
2021-10-28;bmo;1.22;1.08;12.57
2022-02-09;bmo;1.02;1.09;-6.66
2022-05-04;bmo;1.05;1.07;-2.06
2022-08-03;bmo;1.05;1.09;-3.86
2022-11-02;bmo;1.09;1.15;-5.27
2023-02-08;bmo;1.31;1.26;3.92
2023-05-03;bmo;1.06;1.13;-6.25
2023-08-02;bmo;1.41;1.24;13.5
2023-11-01;bmo;1.44;1.27;13.15
2024-02-07;bmo;1.26;1.4;-10.08
2024-05-01;bmo;1.15;1.2;-4.56
2024-08-06;bmo;1.35;1.33;1.45
2024-11-05;bmo;1.37;1.41;-2.83
2025-02-06;bmo;1.61;1.6;0.88
2025-04-30;bmo;1.3;1.28;1.53
2025-08-05;bmo;1.44;1.46;-1.34
2025-11-04;bmo;1.58;1.48;6.68
2026-02-04;bmo;1.73;1.76;-1.49
