date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-03;bmo;1.69;1.66;2.11
2020-05-20;bmo;0.59;0.4;46.24
2020-08-19;bmo;3.38;1.65;104.36
2020-11-18;bmo;2.79;1.61;73.77
2021-03-02;bmo;2.67;2.54;5.2
2021-05-19;bmo;3.69;2.23;65.19
2021-08-18;bmo;3.64;3.53;3.06
2021-11-17;bmo;3.03;2.81;7.85
2022-03-01;bmo;3.19;2.84;12.26
2022-05-18;bmo;2.19;3.06;-28.53
2022-08-17;bmo;0.39;0.72;-45.47
2022-11-16;bmo;1.54;2.18;-29.35
2023-02-28;bmo;1.89;1.4;35.06
2023-05-17;bmo;2.05;1.79;14.69
2023-08-16;bmo;1.8;1.42;26.85
2023-11-15;bmo;2.1;1.48;41.91
2024-03-05;bmo;2.98;2.41;23.52
2024-05-22;bmo;2.03;2.06;-1.24
2024-08-21;bmo;2.57;2.18;17.72
2024-11-20;bmo;1.85;2.3;-19.56
2025-03-04;bmo;2.41;2.25;7.05
2025-05-21;bmo;1.3;1.65;-21.27
2025-08-20;bmo;2.05;2.03;0.82
2025-11-19;bmo;1.78;1.71;4.09
2026-03-03;bmo;2.44;2.16;12.97
