date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-21;amc;0.13;0.05;147.95
2020-04-21;amc;0.16;0.16;-4.02
2020-07-16;amc;0.16;0.18;-12.34
2020-10-20;amc;0.17;0.21;-18.71
2021-01-19;amc;0.12;0.14;-14.55
2021-04-20;amc;0.38;0.3;26.4
2021-07-20;amc;0.3;0.32;-5.91
2021-10-19;amc;0.32;0.26;24.49
2022-01-20;amc;0.13;0.08;61.49
2022-04-19;amc;0.35;0.29;21.17
2022-07-19;amc;0.32;0.29;9.04
2022-10-18;amc;0.31;0.21;45.21
2023-01-19;amc;0.01;0.05;-75.18
2023-04-18;amc;0.29;0.29;0.46
2023-07-19;amc;0.33;0.29;15.15
2023-10-18;amc;0.37;0.35;6.74
2024-01-23;amc;0.21;0.22;-4.8
2024-04-18;amc;0.53;0.45;16.24
2024-07-18;amc;0.49;0.48;2.47
2024-10-17;amc;0.54;0.51;5.56
2025-01-21;amc;0.43;0.42;1.78
2025-04-17;amc;0.66;0.57;16.82
2025-07-17;amc;0.72;0.71;1.95
2025-10-21;amc;0.59;0.7;-15.79
2026-01-20;amc;0.56;0.55;1.43
2026-04-16;amc;1.23;1.34;-8.55
