date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;2.61;2.56;1.84
2020-05-07;bmo;1.81;2.06;-12.25
2020-07-30;bmo;1.21;1.38;-12.38
2020-10-29;bmo;1.59;1.72;-7.67
2021-02-24;bmo;1.45;1.47;-1.33
2021-04-29;bmo;1.79;1.66;7.9
2021-07-29;bmo;2.31;1.94;18.83
2021-10-28;bmo;2.45;2.28;7.4
2022-02-10;bmo;2.58;2.46;4.88
2022-04-28;bmo;2.88;2.69;7.14
2022-07-28;bmo;3.71;3.46;7.08
2022-10-27;bmo;3.51;3.42;2.5
2023-02-09;bmo;3.44;3.22;6.79
2023-04-27;bmo;3.31;3.2;3.43
2023-07-27;bmo;3.63;3.52;3.25
2023-10-26;bmo;4.05;3.77;7.45
2024-02-08;bmo;3.82;3.72;2.81
2024-04-25;bmo;3.46;3.47;-0.4
2024-07-25;bmo;3.91;3.81;2.73
2024-10-24;bmo;2.52;2.67;-5.6
2025-02-05;amc;3.57;3.55;0.51
2025-04-30;amc;3.51;3.4;3.17
2025-07-23;amc;3.95;3.71;6.57
2025-10-29;amc;4.59;4.45;3.07
2026-02-04;amc;4.11;3.93;4.71
2026-04-22;amc;4.15;4.1;1.31
