date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.35;0.75;-53.3
2020-05-06;amc;0.82;0.64;28.87
2020-08-03;amc;1.42;1.02;39.14
2020-11-09;amc;0.97;1.25;-22.32
2021-02-04;amc;0.91;0.9;1.05
2021-05-05;amc;0.49;0.72;-31.78
2021-08-03;amc;0.63;0.76;-16.81
2021-11-01;amc;0.64;0.8;-19.58
2022-02-11;bmo;0.04;0.88;-95.48
2022-05-04;bmo;0.3;0.59;-49.25
2022-08-04;amc;0.84;0.89;-5.69
2022-11-01;bmo;1.08;1.12;-3.71
2023-02-06;bmo;1.24;1.44;-14.05
2023-05-03;bmo;-0.51;0.74;-169.37
2023-08-01;bmo;1.25;1.12;11.69
2023-10-31;bmo;1.54;1.33;15.82
2024-02-07;bmo;1.54;1.51;1.69
2024-05-01;bmo;1.2;1.29;-6.81
2024-08-01;bmo;1.63;1.53;6.76
2024-10-30;bmo;1.81;1.82;-0.39
2025-02-06;amc;1.69;1.93;-12.41
2025-05-05;amc;0.7;1.09;-36.02
2025-07-30;amc;1.65;1.5;9.64
2025-10-28;amc;2.17;2.07;4.89
2026-02-11;amc;1.88;2.3;-18.13
