date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.42;1.46;-2.56
2020-04-29;bmo;1.36;1.3;4.93
2020-07-28;bmo;2.37;1.9;24.64
2020-10-27;bmo;2.76;2.6;6.27
2021-01-28;bmo;1.7;1.62;4.81
2021-04-27;bmo;2.06;1.65;24.81
2021-07-27;bmo;2.65;2.67;-0.79
2021-10-26;bmo;2.09;2.05;1.94
2022-01-27;bmo;1.34;1.35;-0.79
2022-04-26;bmo;1.61;1.53;4.92
2022-07-27;bmo;2.41;2.74;-12.02
2022-10-25;bmo;2.83;2.57;10.27
2023-01-26;bmo;1.89;1.85;1.98
2023-04-25;bmo;2.04;1.79;13.97
2023-07-25;bmo;3.29;2.69;22.31
2023-10-24;bmo;3.2;2.78;15.05
2024-01-25;bmo;1.81;1.8;0.59
2024-04-23;bmo;2.17;2.22;-2.18
2024-07-23;bmo;3.7;3.49;6.11
2024-10-22;bmo;3.18;3.39;-6.13
2025-01-30;bmo;2.09;2.06;1.62
2025-04-29;bmo;2.25;2.16;4.13
2025-07-22;bmo;3.38;3.81;-11.19
2025-10-28;bmo;3.59;3.44;4.38
2026-01-29;bmo;2.23;2.16;3.12
