date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;bmo;0.47;0.44;6.82
2020-04-29;bmo;0.34;0.37;-8.11
2020-07-31;bmo;0.29;0.25;18.37
2020-10-29;amc;0.45;0.4;11.31
2021-02-09;bmo;0.43;0.42;2.38
2021-04-29;bmo;0.43;0.35;22.36
2021-08-03;bmo;0.5;0.4;24.55
2021-10-28;bmo;0.53;0.48;9.66
2022-02-08;bmo;0.5;0.48;3.45
2022-04-29;bmo;0.5;0.44;13.21
2022-07-29;amc;0.58;0.54;7.42
2022-10-28;amc;0.42;0.6;-30.43
2023-02-07;bmo;0.66;0.58;13.23
2023-04-28;bmo;0.67;0.67;
2023-07-28;bmo;0.77;0.68;12.53
2023-10-27;bmo;0.84;0.73;14.54
2024-02-06;bmo;0.78;0.75;4.53
2024-05-03;amc;0.78;0.74;5.4
2024-08-06;bmo;0.82;0.82;-0.6
2024-11-01;bmo;0.63;0.81;-22.35
2025-02-06;bmo;0.59;0.59;-0.44
2025-05-02;bmo;0.67;0.66;0.85
2025-08-01;bmo;0.86;0.79;9.0
2025-10-31;bmo;0.91;0.88;2.94
2026-02-06;bmo;0.9;0.9;0.31
