date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;2.11;2.11;0.16
2020-04-28;bmo;2.43;1.81;34.62
2020-07-28;bmo;1.27;1.17;8.69
2020-11-10;bmo;1.87;1.75;6.69
2021-01-26;bmo;2.38;1.87;26.98
2021-04-28;bmo;2.41;2.16;11.61
2021-07-27;bmo;2.31;2.09;10.34
2021-11-02;bmo;2.33;2.18;7.12
2022-01-27;bmo;2.14;1.91;12.17
2022-05-03;bmo;1.66;2.29;-27.38
2022-07-27;bmo;2.66;2.34;13.6
2022-11-02;bmo;3.04;2.98;1.92
2023-01-26;bmo;2.46;1.87;31.64
2023-04-27;bmo;3.01;2.6;15.76
2023-08-01;bmo;3.01;3.19;-5.66
2023-11-02;bmo;3.64;3.47;4.87
2024-01-31;bmo;2.04;2.63;-22.51
2024-05-07;bmo;2.5;2.16;15.6
2024-08-07;bmo;2.71;2.08;30.23
2024-11-07;bmo;2.47;2.47;0.13
2025-02-10;bmo;1.83;1.58;16.03
2025-05-07;bmo;2.45;2.12;15.77
2025-08-06;bmo;2.82;2.67;5.66
2025-11-06;bmo;1.23;2.85;-56.8
2026-02-05;bmo;2.69;2.3;16.83
