date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-10;amc;0.36;0.36;0.66
2020-05-11;amc;0.47;0.14;227.96
2020-08-13;bmo;1.18;0.78;51.95
2020-11-05;bmo;0.84;0.55;53.94
2021-02-09;bmo;1.08;0.91;19.28
2021-05-06;bmo;0.91;0.88;3.47
2021-08-10;bmo;0.88;0.76;16.04
2021-11-09;bmo;0.87;0.83;4.77
2022-02-09;bmo;0.92;0.86;6.44
2022-05-10;bmo;0.95;0.85;11.22
2022-08-24;bmo;0.98;0.94;4.05
2022-11-09;bmo;1.04;0.83;24.9
2023-02-08;bmo;0.95;0.93;2.4
2023-05-10;bmo;0.58;0.82;-29.08
2023-08-16;bmo;0.41;0.38;9.19
2023-11-06;amc;0.16;0.12;32.67
2024-02-05;amc;0.36;0.26;40.91
2024-05-06;amc;0.53;0.42;25.58
2024-08-15;amc;0.61;0.6;2.18
2024-11-06;amc;0.74;0.61;20.52
2025-02-05;amc;0.95;0.67;41.04
2025-05-07;amc;0.91;0.86;6.24
2025-08-13;amc;1.0;0.92;8.7
2025-11-05;amc;1.16;1.04;11.27
2026-02-04;amc;1.29;1.21;6.82
