date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;1.68;1.42;18.45
2020-04-29;bmo;0.4;0.65;-37.99
2020-07-29;bmo;-1.2;-0.72;-66.42
2020-10-28;bmo;0.48;-0.23;306.31
2021-01-26;bmo;0.64;0.68;-6.33
2021-04-27;bmo;0.24;0.08;208.05
2021-07-27;bmo;0.4;0.27;49.58
2021-10-26;bmo;0.57;0.44;30.03
2022-01-25;bmo;0.92;0.82;12.09
2022-04-26;bmo;0.24;0.22;7.87
2022-07-26;bmo;0.78;0.42;86.22
2022-10-25;bmo;0.35;0.49;-28.12
2023-01-24;bmo;1.24;1.16;6.97
2023-04-25;bmo;0.27;0.14;97.56
2023-07-25;bmo;0.68;0.46;48.14
2023-10-24;bmo;0.82;0.56;46.28
2024-01-23;bmo;1.03;0.9;14.86
2024-04-23;bmo;0.82;0.7;16.42
2024-07-23;bmo;1.2;0.99;20.79
2024-10-22;bmo;1.56;1.19;30.67
2025-01-23;bmo;1.32;1.04;26.9
2025-04-22;bmo;1.49;1.27;17.51
2025-07-17;bmo;1.66;1.43;15.97
2025-10-21;bmo;2.04;1.61;26.33
2026-01-22;bmo;2.31;1.58;46.39
2026-04-21;bmo;1.86;1.6;16.31
