date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;bmo;0.45;0.46;-1.17
2020-05-21;bmo;0.42;0.43;-1.83
2020-08-25;bmo;0.37;0.36;3.23
2020-11-24;bmo;0.43;0.45;-4.47
2021-02-18;bmo;0.41;0.4;1.69
2021-05-20;bmo;0.42;0.41;2.72
2021-09-02;bmo;0.39;0.39;-0.9
2021-12-09;bmo;0.51;0.5;2.43
2022-03-01;bmo;0.44;0.44;0.23
2022-06-02;bmo;0.48;0.47;2.28
2022-09-01;bmo;0.4;0.41;-2.7
2022-11-30;bmo;0.51;0.5;2.15
2023-03-02;bmo;0.4;0.45;-11.94
2023-06-01;bmo;0.4;0.39;2.79
2023-08-31;bmo;0.4;0.41;-2.75
2023-11-29;bmo;0.42;0.45;-6.68
2024-02-29;bmo;0.41;0.34;20.43
2024-05-30;bmo;0.38;0.36;6.8
2024-09-04;bmo;0.37;0.36;1.44
2024-12-04;bmo;0.42;0.42;-1.16
2025-02-27;bmo;0.35;0.37;-6.61
2025-05-29;bmo;0.35;0.34;3.28
2025-08-28;bmo;0.35;0.41;-14.55
2025-12-04;bmo;0.32;0.3;5.99
2026-02-26;bmo;0.34;0.32;6.12
