date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-08;bmo;0.76;0.73;4.12
2020-04-08;bmo;0.23;0.21;9.22
2020-07-27;bmo;1.13;0.99;14.1
2020-10-07;bmo;1.44;1.18;22.29
2021-01-06;bmo;1.06;0.99;7.02
2021-04-07;bmo;0.38;0.29;30.74
2021-07-26;bmo;1.28;1.28;0.09
2021-10-06;bmo;1.08;1.02;6.06
2022-01-05;bmo;0.79;0.83;-4.79
2022-04-06;bmo;0.38;0.3;28.05
2022-07-25;bmo;1.42;1.44;-1.67
2022-10-05;bmo;1.47;1.33;10.47
2023-01-05;bmo;1.1;1.1;0.04
2023-04-06;bmo;0.37;0.31;21.2
2023-07-26;bmo;1.36;1.29;5.07
2023-10-04;bmo;1.64;1.54;6.24
2024-01-04;bmo;1.22;1.23;-0.54
2024-04-04;bmo;0.52;0.46;12.24
2024-07-25;bmo;1.56;1.56;0.07
2024-10-02;bmo;1.84;1.74;5.89
2025-01-07;bmo;1.39;1.34;3.69
2025-04-08;bmo;0.35;0.5;-29.36
2025-07-24;bmo;1.72;1.6;7.84
2025-10-01;bmo;1.88;1.88;-0.01
2026-01-08;bmo;1.2;1.41;-15.01
2026-04-08;bmo;0.57;0.35;61.79
