date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-23;amc;0.4;0.41;-1.33
2020-04-27;amc;0.38;0.32;20.08
2020-08-06;amc;0.64;0.03;2437.67
2020-10-28;amc;0.36;0.12;188.58
2021-01-27;amc;0.48;0.39;23.18
2021-04-28;amc;0.74;0.56;31.59
2021-08-11;amc;1.12;0.84;33.87
2021-10-28;amc;1.22;1.09;11.86
2022-01-26;amc;1.51;1.27;18.7
2022-04-27;amc;2.15;1.54;40.06
2022-08-10;amc;2.07;1.99;4.08
2022-10-26;amc;2.0;1.91;4.67
2023-02-01;amc;2.0;1.86;7.8
2023-05-03;amc;2.0;1.79;11.6
2023-08-16;amc;2.06;1.65;24.99
2023-11-01;amc;1.61;1.51;6.68
2024-01-31;bmo;1.4;1.4;
2024-05-01;bmo;1.1;1.13;-2.78
2024-08-08;bmo;1.22;0.97;25.59
2024-10-30;bmo;0.92;0.85;7.87
2025-01-29;bmo;0.87;0.88;-1.14
2025-04-30;bmo;0.84;0.71;17.65
2025-08-06;bmo;0.81;0.72;12.5
2025-10-29;bmo;0.84;0.81;4.02
2026-01-28;bmo;1.05;0.95;10.24
