date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-18;amc;1.05;1.02;2.72
2020-05-28;amc;0.23;0.1;127.55
2020-08-26;amc;0.85;0.47;81.09
2020-11-19;amc;1.27;0.77;65.51
2021-03-17;amc;1.96;1.68;16.67
2021-05-26;amc;1.45;0.96;51.68
2021-08-25;amc;1.61;1.29;24.21
2021-11-18;amc;1.65;1.58;4.01
2022-03-16;amc;2.71;2.41;12.38
2022-05-25;amc;1.75;1.44;21.11
2022-08-24;amc;1.94;1.75;10.55
2022-11-17;amc;1.86;1.87;-0.54
2023-03-16;bmo;2.64;2.75;-3.94
2023-05-23;bmo;1.32;1.19;10.82
2023-08-23;bmo;1.56;1.36;14.6
2023-11-16;bmo;1.83;1.67;9.59
2024-03-13;bmo;2.72;2.6;4.66
2024-05-22;bmo;1.74;1.37;27.21
2024-08-22;bmo;1.74;1.6;8.56
2024-11-20;bmo;1.96;1.76;11.14
2025-03-19;bmo;3.28;2.91;12.78
2025-05-22;bmo;1.85;1.76;4.87
2025-08-27;bmo;2.0;1.79;11.59
2025-11-19;bmo;1.96;1.87;4.87
2026-03-18;bmo;3.04;2.91;4.46
