date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.94;0.89;5.52
2020-05-04;amc;0.96;0.8;19.59
2020-08-18;amc;0.8;0.78;1.97
2020-11-04;amc;1.19;1.05;12.89
2021-02-08;amc;0.94;0.87;8.33
2021-05-03;amc;0.95;0.85;11.22
2021-08-17;amc;1.04;0.92;12.55
2021-11-08;amc;1.38;1.32;4.89
2022-02-08;amc;1.3;1.12;15.7
2022-05-03;amc;1.16;1.06;9.44
2022-08-16;amc;1.1;1.0;9.56
2022-11-08;amc;1.46;1.4;4.61
2023-02-07;amc;1.1;1.11;-0.63
2023-05-02;amc;1.12;1.1;1.86
2023-08-15;amc;1.34;1.18;13.16
2023-11-07;amc;1.53;1.33;14.61
2024-02-06;amc;1.22;1.13;7.81
2024-05-07;amc;1.19;1.16;2.93
2024-08-20;amc;1.33;1.3;1.56
2024-11-05;amc;1.59;1.6;-0.17
2025-02-04;amc;1.34;1.32;1.5
2025-05-06;amc;1.45;1.33;8.66
2025-08-19;amc;1.56;1.5;4.08
2025-11-04;amc;1.86;1.65;12.81
2026-02-03;amc;1.66;1.42;17.07
