date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;0.61;0.6;1.25
2020-04-28;amc;0.69;0.66;4.27
2020-07-28;amc;0.63;0.56;12.15
2020-11-02;amc;0.63;0.62;0.96
2021-01-28;amc;0.67;0.67;0.69
2021-04-27;amc;0.77;0.69;11.81
2021-07-27;amc;0.66;0.65;1.53
2021-11-02;amc;0.71;0.7;1.82
2022-01-27;amc;0.71;0.73;-2.14
2022-04-26;amc;0.84;0.75;11.69
2022-07-26;amc;0.67;0.64;4.97
2022-11-01;amc;0.74;0.69;7.8
2023-01-31;amc;0.73;0.7;3.84
2023-04-27;amc;0.89;0.8;10.62
2023-07-27;amc;0.76;0.69;10.09
2023-11-01;amc;0.82;0.78;4.72
2024-01-30;amc;0.84;0.77;8.51
2024-04-30;amc;0.95;0.89;6.99
2024-07-30;amc;0.86;0.79;9.39
2024-10-29;amc;0.99;0.85;16.57
2025-02-04;amc;0.65;0.65;-0.54
2025-04-29;amc;0.74;0.66;12.24
2025-07-29;amc;0.73;0.68;7.87
2025-10-28;amc;0.73;0.71;2.94
2026-02-03;amc;0.72;0.7;3.34
