date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;1.1;1.16;-5.34
2020-04-29;bmo;1.25;1.25;0.05
2020-07-30;bmo;1.29;0.51;151.32
2020-10-29;bmo;1.3;1.09;19.36
2021-01-27;bmo;1.13;0.73;55.56
2021-04-28;bmo;1.48;1.15;28.34
2021-07-29;bmo;2.09;2.26;-7.66
2022-01-26;bmo;0.09;0.43;-79.02
2022-04-27;bmo;0.24;0.17;42.7
2022-07-28;bmo;0.41;0.85;-51.89
2022-10-27;bmo;1.0;1.18;-15.56
2023-01-31;bmo;1.6;1.73;-7.62
2023-04-27;bmo;1.59;1.03;54.14
2023-08-01;bmo;2.69;1.62;66.01
2023-10-26;bmo;3.04;2.22;36.9
2024-01-30;bmo;2.56;2.24;14.48
2024-04-25;bmo;2.89;2.25;28.6
2024-07-31;bmo;3.34;3.01;11.03
2024-10-30;bmo;2.93;2.91;0.77
2025-01-30;bmo;2.58;2.18;18.21
2025-04-30;bmo;1.92;2.04;-5.81
2025-08-01;bmo;3.41;2.95;15.7
2025-10-29;bmo;3.2;3.1;3.32
2026-01-29;bmo;2.26;2.31;-2.24
