date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;0.78;0.72;7.74
2020-04-30;bmo;0.59;0.58;1.14
2020-07-23;bmo;-0.26;-0.25;-2.58
2020-10-22;bmo;0.5;0.31;63.81
2021-01-28;bmo;0.81;0.68;19.87
2021-04-22;bmo;1.36;1.15;18.43
2021-07-22;bmo;2.72;2.44;11.52
2021-10-21;bmo;2.75;2.56;7.26
2022-01-27;bmo;2.15;2.03;5.99
2022-04-21;bmo;2.34;2.05;14.13
2022-07-21;bmo;2.31;2.14;8.18
2022-10-20;bmo;1.11;1.15;-3.44
2023-01-26;bmo;0.46;0.57;-19.17
2023-04-25;bmo;0.58;0.37;55.13
2023-07-25;bmo;0.75;0.71;6.07
2023-10-24;bmo;0.48;0.45;7.05
2024-01-25;bmo;0.43;0.4;8.13
2024-04-25;bmo;0.56;0.45;23.19
2024-07-25;bmo;0.68;0.72;-5.08
2024-10-24;bmo;0.47;0.47;-0.24
2025-01-30;bmo;;0.24;-100.0
2025-04-24;bmo;0.02;-0.01;249.81
2025-07-24;bmo;-0.42;-0.16;-156.32
2025-10-23;bmo;-0.19;-0.3;36.84
2026-01-29;bmo;-0.34;-0.51;33.7
2026-04-23;bmo;-0.14;-0.29;51.92
