date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;bmo;1.86;1.71;9.06
2020-05-07;bmo;1.46;1.29;13.18
2020-08-05;bmo;0.55;0.42;32.0
2020-11-05;bmo;1.34;1.03;30.46
2021-03-01;bmo;1.62;1.42;13.77
2021-05-06;bmo;1.79;1.63;9.73
2021-08-12;bmo;2.11;2.08;1.23
2021-11-09;bmo;1.92;2.02;-5.13
2022-02-22;bmo;2.11;2.03;3.86
2022-05-10;bmo;2.13;2.1;1.3
2022-08-04;bmo;2.23;2.16;3.42
2022-11-09;bmo;2.18;2.36;-7.67
2023-02-21;bmo;2.57;2.44;5.37
2023-05-10;bmo;2.19;1.97;11.18
2023-08-03;bmo;2.47;2.35;5.04
2023-11-08;bmo;2.35;2.32;1.1
2024-02-20;bmo;2.65;2.46;7.7
2024-05-08;bmo;1.89;2.07;-8.74
2024-08-01;bmo;2.39;2.3;3.81
2024-10-31;bmo;2.33;2.48;-5.89
2025-02-25;bmo;2.88;2.52;14.22
2025-05-07;bmo;2.08;1.97;5.35
2025-08-06;bmo;2.35;2.23;5.29
2025-11-06;bmo;2.37;2.07;14.5
2026-02-26;bmo;2.42;2.26;7.16
