date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;bmo;1.2;1.19;0.94
2020-05-06;amc;1.39;1.31;6.41
2020-08-03;bmo;1.26;1.01;24.33
2020-11-24;bmo;1.63;1.32;23.22
2021-02-09;bmo;1.41;1.29;9.44
2021-05-10;bmo;1.66;1.39;19.55
2021-08-03;bmo;1.64;1.52;7.62
2021-11-23;bmo;1.58;1.57;0.51
2022-02-08;bmo;1.56;1.58;-1.2
2022-05-03;bmo;1.72;1.68;2.3
2022-08-01;bmo;1.86;1.8;3.4
2022-11-21;bmo;1.8;1.77;1.54
2023-02-07;bmo;1.67;1.61;3.67
2023-05-09;bmo;1.81;1.78;1.79
2023-08-08;bmo;1.82;1.82;-0.02
2023-11-21;bmo;1.9;2.02;-5.79
2024-02-06;bmo;2.02;1.56;29.55
2024-05-07;bmo;1.91;1.86;2.86
2024-08-06;bmo;1.96;1.96;-0.1
2024-11-19;bmo;1.37;1.37;-0.34
2025-02-04;bmo;1.33;1.26;5.74
2025-05-06;bmo;1.43;1.38;3.54
2025-08-05;bmo;1.62;1.54;5.44
2025-11-20;bmo;1.75;1.68;4.18
2026-02-03;amc;1.12;1.2;-6.92
