date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-26;amc;2.28;2.25;1.51
2020-06-11;amc;0.22;0.26;-13.89
2020-09-08;amc;0.66;0.55;20.04
2020-12-10;amc;1.1;0.89;23.2
2021-03-30;amc;2.52;2.48;1.64
2021-06-03;amc;1.16;0.91;27.59
2021-09-08;amc;1.59;1.2;32.92
2021-12-09;amc;1.62;1.4;15.35
2022-03-29;amc;3.36;3.27;2.64
2022-06-02;amc;1.48;1.43;3.53
2022-09-01;amc;2.26;1.88;20.4
2022-12-08;amc;2.0;1.96;2.22
2023-03-28;amc;0.94;4.26;-77.92
2023-06-01;amc;2.28;1.99;14.86
2023-08-31;amc;2.68;2.54;5.56
2023-12-07;amc;1.96;2.29;-14.55
2024-03-21;amc;5.29;5.01;5.59
2024-06-05;amc;2.54;2.42;5.09
2024-08-29;amc;3.15;2.94;7.31
2024-12-05;amc;2.87;2.72;5.46
2025-03-27;amc;6.14;5.87;4.63
2025-06-05;amc;2.6;2.6;-0.12
2025-09-04;amc;3.1;2.85;8.74
2025-12-11;amc;2.59;2.22;16.92
2026-03-17;amc;5.01;4.78;4.83
