date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;amc;0.52;0.49;5.99
2020-05-12;amc;0.03;0.12;-75.72
2020-07-30;amc;-0.1;-0.23;56.5
2020-10-29;amc;0.48;0.09;407.99
2021-02-10;amc;0.56;0.42;34.9
2021-05-05;amc;0.54;0.31;71.71
2021-08-03;amc;0.53;0.45;16.65
2021-11-03;amc;0.45;0.41;9.78
2022-02-09;amc;0.46;0.42;8.86
2022-05-04;amc;0.47;0.43;8.05
2022-08-03;amc;0.48;0.46;4.16
2022-11-03;amc;0.47;0.47;-0.32
2023-02-08;amc;0.52;0.49;6.49
2023-05-03;amc;0.38;0.41;-7.38
2023-08-02;amc;0.43;0.41;4.89
2023-11-01;amc;0.43;0.46;-6.03
2024-02-07;amc;0.29;0.34;-13.64
2024-05-01;amc;0.26;0.32;-18.15
2024-08-07;amc;0.11;0.28;-60.8
2024-10-30;amc;0.12;0.09;36.85
2025-02-05;amc;0.24;0.22;9.89
2025-05-01;amc;0.24;0.2;17.15
2025-07-31;amc;0.26;0.23;13.53
2025-10-29;amc;0.32;0.28;15.96
2026-02-05;amc;0.38;0.32;17.65
