date;timing;eps_actual;eps_estimated;surprise_pct
2023-11-03;during;0.58;0.98;-41.22
2025-02-26;amc;0.88;-0.42;309.07
2025-05-06;amc;;0.04;-100.0
2025-11-05;amc;-0.85;1.17;-172.36
