date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;0.81;0.81;0.06
2020-05-04;amc;0.5;0.32;56.25
2020-07-28;amc;0.1;-0.06;267.11
2020-10-28;amc;0.36;0.31;14.35
2021-02-10;amc;0.07;0.04;68.67
2021-04-28;amc;0.36;0.25;42.93
2021-07-28;amc;0.95;0.66;44.27
2021-10-27;amc;1.16;0.91;27.59
2022-02-15;amc;0.69;0.54;28.56
2022-04-26;amc;0.95;0.65;46.5
2022-07-26;amc;1.07;0.94;13.73
2022-10-25;amc;1.21;1.04;16.6
2023-02-15;amc;0.72;0.62;16.34
2023-04-26;amc;0.86;0.8;7.05
2023-07-26;amc;0.93;0.92;1.62
2023-10-25;amc;1.31;1.24;5.26
2024-02-14;amc;0.91;0.9;1.15
2024-04-24;amc;0.78;0.74;4.85
2024-07-24;amc;1.13;1.04;9.05
2024-10-23;amc;1.39;1.38;0.7
2025-02-12;amc;1.08;0.95;13.82
2025-04-30;amc;0.86;0.81;5.59
2025-07-23;amc;1.33;1.16;14.24
2025-10-22;amc;1.36;1.37;-0.62
2026-02-18;amc;-0.8;0.81;-198.41
