date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;1.35;1.19;13.15
2020-05-07;amc;0.55;0.66;-16.16
2020-08-06;amc;-0.23;-0.08;-189.78
2020-11-05;amc;0.43;0.18;133.82
2021-02-25;amc;0.71;0.36;95.17
2021-05-06;amc;1.62;1.51;7.11
2021-08-04;amc;1.73;1.55;11.48
2021-11-04;amc;2.16;2.04;5.68
2022-02-24;amc;3.09;3.17;-2.56
2022-05-05;amc;4.0;3.69;8.49
2022-08-04;amc;2.74;2.79;-1.8
2022-11-03;amc;3.71;3.75;-1.05
2023-02-23;amc;3.3;3.4;-3.04
2023-05-04;amc;2.69;2.49;8.08
2023-08-03;amc;2.49;2.33;6.82
2023-11-02;amc;3.44;2.99;15.1
2024-02-22;amc;3.07;3.11;-1.42
2024-05-02;amc;2.82;2.7;4.38
2024-08-01;amc;3.16;2.95;7.04
2024-11-07;amc;2.89;2.77;4.19
2025-02-27;amc;2.23;2.58;-13.49
2025-05-01;amc;2.87;2.77;3.54
2025-08-07;amc;2.46;2.18;13.03
2025-11-06;amc;2.7;2.49;8.47
2026-02-24;amc;2.27;2.2;3.38
