date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;bmo;1.35;1.3;3.6
2020-05-06;bmo;0.92;1.09;-15.47
2020-07-30;bmo;1.32;0.92;43.85
2020-10-22;bmo;1.63;1.42;14.39
2021-02-17;bmo;1.52;1.35;12.97
2021-04-22;bmo;1.5;1.14;31.14
2021-07-22;bmo;1.74;1.54;12.83
2021-10-21;bmo;1.88;1.64;14.65
2022-02-17;bmo;1.79;1.59;12.35
2022-04-21;bmo;1.86;1.68;10.45
2022-07-27;bmo;2.2;2.03;8.29
2022-10-20;bmo;2.23;2.05;8.89
2023-02-23;bmo;2.05;1.88;9.09
2023-04-20;bmo;2.14;2.03;5.56
2023-07-20;bmo;2.44;2.35;3.91
2023-10-19;bmo;2.49;2.42;2.74
2024-02-15;bmo;2.26;2.2;2.65
2024-04-18;during;2.22;2.17;2.38
2024-07-23;bmo;2.44;2.59;-5.74
2024-10-22;bmo;1.88;2.43;-22.51
2025-02-18;bmo;1.61;1.55;3.6
2025-04-22;bmo;1.75;1.68;4.17
2025-07-22;bmo;2.1;2.07;1.61
2025-10-21;bmo;1.98;1.99;-0.51
2026-02-17;bmo;1.55;1.82;-14.76
2026-04-21;bmo;1.77;1.75;1.26
