date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;amc;0.28;0.28;-0.4
2020-04-22;amc;0.26;0.26;0.45
2020-07-29;amc;0.47;0.29;64.47
2020-10-28;amc;0.47;0.43;9.04
2021-02-10;amc;0.36;0.34;5.23
2021-04-28;amc;0.47;0.36;29.87
2021-07-28;amc;0.56;0.5;11.82
2021-10-27;amc;0.54;0.48;12.47
2022-02-09;amc;0.51;0.4;26.93
2022-04-27;amc;0.48;0.5;-3.75
2022-07-27;amc;0.59;0.6;-2.17
2022-10-26;amc;0.61;0.57;7.77
2023-02-08;amc;0.56;0.52;8.23
2023-04-26;amc;0.55;0.54;3.15
2023-07-26;amc;0.68;0.67;1.39
2023-10-25;amc;0.71;0.69;3.13
2024-02-07;amc;0.62;0.61;0.46
2024-04-24;amc;0.61;0.62;-1.09
2024-07-24;amc;0.7;0.73;-4.0
2024-10-23;amc;0.76;0.77;-1.16
2025-02-05;amc;0.63;0.65;-2.5
2025-04-23;amc;0.62;0.66;-5.25
2025-07-23;amc;0.78;0.78;-0.28
2025-10-22;amc;0.85;0.83;2.24
2026-02-04;amc;0.71;0.72;-2.06
