date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-07;bmo;2.21;2.19;0.73
2020-05-01;bmo;2.42;2.25;7.66
2020-07-31;bmo;2.34;2.2;6.36
2020-10-30;bmo;2.83;2.77;2.32
2021-02-03;bmo;2.92;2.85;2.42
2021-04-30;bmo;2.95;2.83;4.26
2021-07-30;bmo;3.11;3.03;2.57
2021-10-29;bmo;3.33;3.22;3.52
2022-02-02;bmo;3.31;3.28;0.84
2022-04-29;bmo;3.16;3.14;0.56
2022-07-29;bmo;3.37;3.31;1.83
2022-10-28;bmo;3.66;3.57;2.65
2023-02-09;bmo;3.6;3.58;0.65
2023-04-27;bmo;2.46;2.49;-1.37
2023-07-27;bmo;2.91;2.81;3.64
2023-10-27;bmo;2.95;2.87;2.8
2024-02-02;bmo;2.79;2.8;-0.32
2024-04-26;bmo;0.77;0.66;16.08
2024-07-25;bmo;2.65;2.66;-0.39
2024-10-30;bmo;3.0;2.92;2.82
2025-01-31;bmo;2.16;2.12;1.92
2025-04-25;bmo;2.46;2.4;2.62
2025-07-31;bmo;0.52;1.17;-55.61
2025-10-31;bmo;1.86;1.78;4.23
2026-02-04;bmo;1.02;2.87;-64.51
