date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;1.53;1.37;11.88
2020-04-30;bmo;0.87;0.8;8.3
2020-07-30;bmo;1.4;0.89;57.82
2020-10-28;bmo;2.08;1.71;21.61
2021-02-11;bmo;2.12;1.96;8.13
2021-04-29;bmo;2.38;1.88;26.54
2021-07-28;bmo;2.39;2.32;3.03
2021-11-02;bmo;2.35;2.39;-1.56
2022-02-16;bmo;2.51;2.4;4.71
2022-05-04;bmo;2.09;1.92;8.62
2022-08-03;bmo;2.99;2.64;13.37
2022-11-02;bmo;1.75;1.82;-3.73
2023-02-15;bmo;1.78;1.75;1.49
2023-05-03;bmo;0.63;0.5;25.79
2023-08-02;bmo;1.08;1.18;-8.12
2023-11-01;bmo;1.64;1.51;8.37
2024-02-14;bmo;2.07;2.09;-0.92
2024-05-01;bmo;0.88;0.71;23.96
2024-07-31;bmo;1.35;1.2;12.34
2024-10-31;bmo;2.25;1.95;15.48
2025-02-12;bmo;2.15;2.19;-1.74
2025-04-30;bmo;1.26;0.97;30.39
2025-07-30;bmo;1.65;1.32;24.58
2025-10-29;bmo;1.83;2.2;-16.72
2026-02-11;bmo;1.61;1.77;-9.02
