date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-17;amc;0.37;0.34;8.43
2020-05-12;bmo;0.25;0.27;-7.55
2020-08-03;amc;0.31;0.2;53.87
2020-11-02;amc;0.4;0.31;31.14
2021-02-22;amc;0.53;0.45;18.32
2021-04-28;amc;0.45;0.35;28.64
2021-07-28;amc;0.46;0.42;9.66
2021-11-03;amc;0.57;0.47;22.34
2022-02-23;amc;0.68;0.6;14.29
2022-05-04;amc;0.49;0.45;9.34
2022-08-03;amc;0.54;0.52;4.49
2022-11-02;amc;0.62;0.59;5.31
2023-02-21;bmo;0.72;0.62;15.3
2023-05-03;amc;0.65;0.52;24.92
2023-08-02;amc;0.68;0.6;13.81
2023-11-01;amc;0.77;0.69;12.0
2024-02-15;amc;0.86;0.77;11.53
2024-05-02;amc;0.78;0.69;12.96
2024-07-31;amc;0.83;0.78;6.06
2024-10-31;amc;0.84;0.81;3.21
2025-02-13;amc;0.84;0.84;-0.06
2025-05-01;amc;0.72;0.74;-2.28
2025-07-31;amc;0.8;0.8;0.16
2025-10-30;amc;0.61;0.68;-10.48
2026-02-12;amc;0.67;0.71;-5.13
