date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;amc;0.8;0.78;2.38
2020-04-30;amc;0.93;0.87;7.35
2020-07-30;amc;0.8;0.66;21.36
2020-10-29;amc;1.0;0.84;18.44
2021-02-18;amc;0.92;0.9;1.89
2021-04-29;amc;1.09;0.9;21.0
2021-07-29;amc;0.91;0.97;-5.74
2021-10-28;amc;0.94;0.94;-0.01
2022-02-17;amc;0.93;0.91;2.23
2022-04-28;amc;0.96;0.96;0.07
2022-07-28;amc;0.96;0.96;0.24
2022-10-27;amc;0.95;0.94;1.54
2023-02-16;amc;0.92;0.79;16.38
2023-04-27;amc;0.95;0.9;5.41
2023-07-27;amc;1.23;1.14;8.27
2023-10-25;amc;1.39;1.27;9.45
2024-02-08;amc;1.21;1.12;8.23
2024-04-25;amc;1.26;1.15;9.76
2024-07-25;amc;1.37;1.35;1.48
2024-10-24;amc;1.49;1.42;4.93
2025-02-06;amc;1.52;1.26;20.95
2025-05-01;amc;1.2;1.16;3.9
2025-07-31;amc;1.66;1.59;4.67
2025-10-30;amc;1.62;1.57;3.08
2026-02-05;amc;1.25;1.23;1.74
