date;timing;eps_actual;eps_estimated;surprise_pct
2021-12-16;amc;-12.21;-6.68;-82.65
2022-03-10;amc;-4.83;-2.36;-104.96
2022-05-11;amc;-1.77;-1.89;6.52
2022-08-11;amc;-1.62;-1.63;0.87
2022-11-09;amc;-1.57;-1.83;14.18
2023-02-28;amc;-1.73;-1.95;11.4
2023-05-09;amc;-1.25;-1.59;21.48
2023-08-08;amc;-1.27;-1.56;18.64
2023-11-07;amc;-1.44;-1.48;2.68
2024-02-21;amc;-1.58;-1.53;-3.06
2024-05-06;amc;-1.24;-1.16;-7.06
2024-08-06;amc;-1.13;-1.19;4.71
2024-11-07;amc;-1.08;-1.09;0.94
2025-02-20;amc;-0.7;-0.77;9.62
2025-05-06;amc;-0.41;-0.74;44.11
2025-08-05;amc;-0.8;-0.64;-25.41
2025-11-04;amc;-0.65;-0.71;9.19
2026-02-12;amc;-0.53;-0.67;21.04
