date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;amc;0.25;0.08;217.62
2020-05-14;amc;0.26;0.16;58.2
2020-08-06;amc;0.31;0.22;42.62
2020-11-05;amc;0.36;0.33;8.83
2021-02-04;amc;0.38;0.37;2.21
2021-05-10;amc;0.4;0.38;5.08
2021-07-27;amc;0.42;0.41;2.08
2021-11-04;amc;0.43;0.42;2.38
2022-02-03;amc;0.44;0.44;0.73
2022-05-05;amc;0.46;0.45;2.83
2022-08-04;amc;0.45;0.43;3.7
2022-11-08;amc;0.45;0.45;0.73
2023-02-02;amc;0.45;0.43;5.22
2023-05-11;amc;0.46;0.44;5.18
2023-08-03;amc;0.47;0.47;0.82
2023-11-07;bmo;0.47;0.47;-0.21
2024-02-01;amc;0.49;0.5;-1.35
2024-05-09;amc;0.53;0.52;1.69
2024-08-01;amc;0.53;0.53;0.61
2024-10-30;amc;0.54;0.54;-0.42
2025-01-30;amc;0.56;0.55;1.59
2025-05-06;amc;0.59;0.58;1.31
2025-08-07;amc;0.64;0.6;6.72
2025-11-06;amc;0.62;0.61;1.59
2026-02-05;amc;0.64;0.63;1.43
