date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;1.57;1.47;7.13
2020-05-11;bmo;0.26;0.78;-66.77
2020-08-10;bmo;-0.64;-0.41;-57.11
2020-11-06;bmo;0.06;-0.08;174.39
2021-02-18;bmo;0.12;0.1;25.16
2021-05-10;bmo;0.1;0.03;198.06
2021-08-03;bmo;0.79;0.46;70.58
2021-11-03;bmo;0.99;0.99;0.38
2022-02-15;bmo;1.3;1.0;30.18
2022-05-04;bmo;1.25;0.92;35.84
2022-08-02;bmo;1.8;1.57;14.43
2022-11-03;bmo;1.69;1.68;0.7
2023-02-14;bmo;1.96;1.82;7.48
2023-05-02;bmo;2.09;1.85;13.13
2023-08-01;bmo;2.26;2.17;3.97
2023-11-02;bmo;2.11;2.1;0.34
2024-02-13;bmo;3.57;2.12;68.19
2024-05-01;bmo;2.13;2.16;-1.6
2024-07-31;bmo;2.5;2.48;0.99
2024-11-04;bmo;2.26;2.31;-2.05
2025-02-11;bmo;2.45;2.38;2.74
2025-05-06;bmo;2.32;2.25;2.96
2025-08-05;bmo;2.65;2.62;1.06
2025-11-04;bmo;2.47;2.39;3.46
2026-02-10;bmo;2.58;2.62;-1.51
