date;timing;eps_actual;eps_estimated;surprise_pct
2021-08-09;bmo;0.38;0.3;26.57
2021-11-01;amc;0.56;0.52;8.45
2022-02-15;amc;0.73;0.53;37.01
2022-05-04;amc;0.59;0.51;15.04
2022-08-02;amc;0.68;0.62;9.62
2022-11-08;amc;0.75;0.7;7.66
2023-02-14;amc;0.83;0.75;10.48
2023-05-09;amc;0.49;0.43;13.25
2023-08-02;amc;0.7;0.61;14.18
2023-11-07;amc;0.69;0.66;5.11
2024-02-13;amc;0.7;0.69;1.86
2024-05-07;amc;0.45;0.43;4.69
2024-08-06;bmo;0.55;0.55;-0.58
2024-11-04;amc;0.79;0.77;2.66
2025-02-12;amc;1.0;0.95;5.81
2025-05-07;amc;0.29;0.25;14.52
2025-08-05;amc;0.57;0.56;2.32
2025-11-04;amc;0.79;0.78;0.84
2026-02-10;amc;0.37;0.6;-38.42
