date;timing;eps_actual;eps_estimated;surprise_pct
2024-05-29;bmo;-0.74;-0.44;-66.76
2024-08-22;bmo;0.89;0.66;33.7
2024-11-19;bmo;0.89;0.84;5.84
2025-03-11;bmo;0.45;0.36;25.64
2025-05-20;bmo;-0.24;-0.27;11.95
2025-08-19;bmo;0.99;1.0;-0.7
2025-11-19;bmo;1.2;1.2;0.37
2026-03-03;bmo;0.67;0.55;21.92
