date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;0.61;0.02;3161.57
2020-04-29;amc;0.21;0.19;10.21
2020-07-29;amc;0.25;0.2;20.85
2020-10-28;amc;0.24;0.21;17.41
2021-01-27;amc;0.23;0.21;10.6
2021-04-28;amc;0.3;0.27;12.85
2021-07-28;amc;0.28;0.24;17.53
2021-10-27;amc;0.31;0.28;11.55
2022-01-26;amc;0.29;0.29;2.12
2022-04-27;amc;0.35;0.34;2.03
2022-07-27;amc;0.32;0.31;4.46
2022-10-26;amc;0.39;0.37;6.14
2023-01-25;amc;0.46;0.4;12.62
2023-04-26;amc;0.47;0.41;16.36
2023-07-26;amc;0.47;0.41;15.81
2023-10-25;amc;0.23;0.17;40.63
2024-01-24;amc;0.29;0.2;45.03
2024-04-24;amc;0.68;0.63;8.87
2024-07-24;amc;0.25;0.2;27.27
2024-10-23;amc;0.74;0.69;7.78
2025-01-29;amc;0.73;0.73;0.2
2025-04-23;amc;0.81;0.77;5.36
2025-07-23;amc;0.82;0.71;14.63
2025-10-29;amc;0.96;0.85;13.0
2026-01-28;amc;0.92;0.89;3.95
2026-04-22;amc;0.97;0.97;0.36
