date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;1.86;1.68;10.88
2020-05-07;amc;1.57;1.36;15.6
2020-07-29;amc;1.5;1.13;32.75
2020-11-04;amc;2.43;2.15;13.19
2021-02-03;amc;3.08;2.68;15.05
2021-05-05;amc;2.74;2.43;12.65
2021-08-04;amc;2.83;2.45;15.28
2021-11-03;amc;3.42;3.26;5.05
2022-02-02;amc;2.98;2.76;8.04
2022-05-04;amc;3.12;2.94;6.23
2022-08-03;amc;2.25;2.12;6.33
2022-11-02;amc;2.66;2.54;4.85
2023-02-01;amc;0.75;0.63;18.88
2023-05-03;amc;0.26;0.13;99.31
2023-08-02;amc;0.34;0.15;125.7
2023-11-01;amc;2.39;1.77;34.65
2024-01-31;amc;2.1;1.66;26.72
2024-05-01;amc;1.39;1.22;14.15
2024-07-30;amc;0.87;0.71;21.89
2024-10-29;amc;1.88;1.85;1.73
2025-01-28;amc;1.61;1.21;33.22
2025-04-29;amc;1.42;1.0;41.61
2025-07-29;amc;0.92;0.63;46.17
2025-11-03;amc;2.22;2.11;5.12
2026-01-27;amc;2.17;1.86;16.4
