date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-11;bmo;1.31;1.15;14.21
2020-05-11;bmo;0.91;0.72;27.27
2020-07-23;bmo;1.41;0.46;206.33
2020-10-21;bmo;2.38;1.65;44.62
2021-02-16;bmo;2.43;2.01;20.8
2021-04-20;bmo;2.79;1.87;48.83
2021-07-19;bmo;4.83;2.81;72.06
2021-10-21;bmo;5.12;4.21;21.74
2022-02-17;bmo;5.76;4.96;16.11
2022-04-21;bmo;5.78;5.25;10.08
2022-07-21;bmo;6.48;6.22;4.19
2022-10-27;bmo;6.0;6.27;-4.37
2023-02-17;bmo;6.37;5.84;9.11
2023-04-20;bmo;6.05;5.74;5.42
2023-07-21;bmo;6.29;5.91;6.36
2023-10-27;bmo;5.54;5.5;0.76
2024-02-13;bmo;5.02;4.88;2.94
2024-04-26;bmo;4.49;4.25;5.7
2024-07-31;bmo;3.99;4.18;-4.56
2024-10-25;bmo;4.02;4.36;-7.8
2025-02-11;bmo;4.97;4.26;16.77
2025-04-25;bmo;4.68;4.38;6.92
2025-07-25;bmo;5.46;4.7;16.07
2025-10-23;bmo;5.01;4.84;3.58
2026-02-06;bmo;5.08;4.88;4.15
