date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;amc;0.63;0.65;-3.85
2020-05-06;amc;0.68;0.67;2.05
2020-08-05;amc;0.53;0.52;2.2
2020-11-04;amc;0.82;0.82;0.31
2021-02-03;amc;0.92;0.87;6.22
2021-05-05;amc;0.84;0.79;6.64
2022-02-16;amc;1.05;0.94;11.89
2022-05-04;amc;0.99;0.88;12.74
2022-08-03;amc;0.81;0.9;-10.4
2022-11-02;amc;0.71;0.72;-1.14
2023-02-15;amc;0.91;0.81;12.93
2023-05-03;amc;0.96;0.96;0.48
2023-08-02;amc;0.88;0.87;0.76
2023-11-01;amc;0.76;0.78;-2.27
2024-02-14;amc;0.95;0.76;24.49
2024-05-08;amc;0.91;0.92;-0.57
2024-08-07;amc;1.25;1.19;5.36
2024-11-06;amc;1.47;1.32;11.66
2025-02-12;amc;1.63;1.48;10.02
2025-05-07;amc;1.51;1.37;10.39
2025-08-06;amc;1.81;1.68;7.87
2025-11-05;amc;1.92;2.35;-18.3
2026-02-18;amc;1.92;2.64;-27.35
