date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-03;amc;0.63;0.57;9.88
2020-04-27;amc;0.83;0.62;34.41
2020-07-27;amc;1.22;0.55;120.81
2020-10-26;amc;1.54;0.99;56.35
2021-02-08;amc;0.68;0.65;4.62
2021-04-26;amc;1.16;0.9;29.46
2021-07-26;amc;1.66;1.62;2.79
2021-10-25;amc;1.7;1.77;-4.06
2022-02-07;amc;1.61;0.95;69.03
2022-04-25;amc;2.3;1.67;38.29
2022-07-25;amc;2.3;2.01;14.37
2022-10-24;amc;2.09;1.55;35.08
2023-02-06;amc;1.4;1.02;36.86
2023-04-24;amc;2.08;1.41;47.18
2023-07-24;amc;2.53;2.11;19.89
2023-10-23;amc;2.44;2.22;10.04
2024-02-05;amc;1.75;1.54;14.21
2024-04-22;amc;1.81;1.9;-4.77
2024-07-22;amc;2.33;2.44;-4.32
2024-10-21;amc;2.21;2.4;-7.72
2025-02-10;amc;1.33;1.26;5.07
2025-04-28;amc;1.86;1.54;20.53
2025-07-28;amc;2.47;2.26;9.19
2025-10-27;amc;2.33;2.34;-0.44
2026-02-09;amc;1.33;1.26;5.29
