date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;bmo;3.56;3.65;-2.47
2020-04-28;bmo;2.67;2.64;1.0
2020-07-28;bmo;2.41;2.28;5.8
2020-11-03;bmo;3.27;2.81;16.26
2021-02-11;bmo;4.46;3.8;17.37
2021-05-04;bmo;4.79;4.4;8.94
2021-08-03;bmo;4.57;4.12;10.91
2021-11-02;bmo;4.55;4.05;12.23
2022-02-10;bmo;4.54;4.4;3.14
2022-05-03;bmo;4.01;3.87;3.54
2022-08-02;bmo;4.61;4.2;9.75
2022-11-01;bmo;4.12;4.54;-9.15
2023-02-16;bmo;4.75;4.59;3.48
2023-05-02;bmo;3.94;3.91;0.67
2023-08-01;bmo;3.29;3.28;0.26
2023-10-31;bmo;0.87;0.84;4.06
2024-02-15;bmo;1.71;1.64;4.17
2024-04-30;bmo;2.84;2.43;16.91
2024-07-30;bmo;3.18;2.81;13.33
2024-10-29;bmo;3.49;3.22;8.41
2025-02-13;bmo;3.14;3.12;0.75
2025-04-29;bmo;2.62;2.74;-4.45
2025-08-05;bmo;3.61;3.33;8.45
2025-10-28;bmo;3.88;3.75;3.4
2026-02-12;bmo;4.33;4.33;-0.11
