date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;amc;0.06;0.07;-16.18
2020-05-07;amc;0.08;0.04;140.0
2020-08-11;amc;0.07;0.05;29.11
2020-11-03;amc;0.06;0.02;254.84
2021-02-02;amc;0.06;0.04;44.0
2021-05-04;amc;0.05;0.05;6.95
2021-08-10;amc;0.08;0.08;3.85
2021-11-02;amc;0.06;0.04;54.67
2022-02-01;amc;0.09;0.08;13.18
2022-05-03;amc;0.16;0.12;26.71
2022-08-09;amc;0.26;0.23;11.65
2022-11-01;amc;0.34;0.28;21.42
2023-01-31;amc;0.33;0.3;7.71
2023-05-02;amc;0.16;0.17;-4.57
2023-08-08;amc;0.35;0.29;20.72
2023-11-01;amc;0.34;0.32;5.65
2024-01-29;amc;0.56;0.52;8.32
2024-04-30;amc;0.67;0.56;19.4
2024-08-06;amc;0.63;0.81;-23.24
2025-02-25;amc;0.74;0.75;-1.93
2025-02-25;amc;0.6;0.59;1.92
2025-05-06;amc;0.31;0.3;3.78
2025-08-05;amc;0.41;0.44;-6.58
2025-11-04;amc;0.26;0.27;-5.02
2026-02-03;amc;0.69;0.49;41.43
