date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;1.56;0.85;83.85
2020-05-05;bmo;-0.16;-0.27;41.38
2020-08-03;bmo;-1.33;-1.76;24.32
2020-11-02;bmo;-1.0;-1.74;42.47
2021-02-02;bmo;-0.94;-1.24;24.35
2021-05-04;bmo;-0.2;-0.71;71.74
2021-08-04;bmo;0.67;0.38;76.07
2021-11-02;bmo;0.73;0.7;4.06
2022-02-02;bmo;1.3;0.56;131.38
2022-05-03;bmo;1.45;1.28;13.58
2022-08-02;bmo;10.61;8.5;24.89
2022-11-01;bmo;7.81;7.02;11.21
2023-01-31;bmo;6.65;5.63;18.14
2023-05-02;bmo;6.09;5.6;8.66
2023-08-01;bmo;5.32;4.59;15.98
2023-10-31;bmo;8.14;7.75;5.06
2024-01-30;bmo;3.98;2.22;79.18
2024-04-30;bmo;2.58;2.58;-0.15
2024-08-06;bmo;4.12;3.09;33.32
2024-11-05;bmo;1.87;1.28;46.09
2025-02-04;bmo;0.77;0.02;3730.85
2025-05-06;bmo;-0.24;-0.54;55.78
2025-08-05;bmo;3.96;3.22;22.98
2025-11-04;bmo;3.01;3.16;-4.86
2026-02-03;bmo;4.07;2.71;50.13
