date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;-0.56;-0.44;-27.84
2020-05-07;amc;-1.48;-0.8;-85.0
2020-08-10;during;-0.86;-0.72;-19.81
2020-11-05;amc;-0.41;0.03;-1370.92
2021-02-26;during;0.18;-0.02;1066.18
2021-05-07;during;-0.29;-0.42;31.3
2021-08-06;during;-0.36;-0.29;-22.65
2021-11-04;amc;-0.22;;-7208.97
2022-02-25;amc;-0.64;0.07;-962.65
2022-05-06;bmo;-0.15;-0.22;30.41
2022-08-05;during;0.35;0.06;440.71
2022-11-13;bmo;0.31;0.16;98.97
2023-03-01;during;1.55;0.12;1214.12
2023-04-29;amc;-0.47;-0.06;-623.52
2023-08-03;amc;0.41;0.1;310.0
2023-11-03;during;0.39;0.21;85.5
2024-02-28;amc;0.29;0.29;-0.43
2024-05-08;during;0.35;0.08;343.37
2024-08-08;amc;0.15;0.32;-53.77
2024-11-07;during;0.4;0.2;104.11
2025-03-27;amc;-0.46;0.34;-236.8
2025-05-07;bmo;0.09;-0.08;217.79
2025-08-07;bmo;1.52;0.61;150.16
2025-11-05;bmo;0.29;0.28;4.38
2026-02-25;amc;0.38;0.36;6.96
