date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;-0.79;-0.63;-26.29
2020-05-06;amc;-1.18;-0.64;-83.34
2020-08-05;amc;-0.62;-0.78;20.08
2020-10-29;amc;-0.1;-0.28;64.82
2021-02-25;amc;-0.9;-0.49;-82.7
2021-05-06;amc;-0.46;-0.67;31.12
2021-08-05;amc;0.26;-0.36;172.44
2021-11-04;amc;-0.38;-0.3;-27.86
2022-02-24;amc;-1.02;-0.9;-12.75
2022-04-20;amc;-2.89;-1.73;-67.35
2022-08-04;amc;-2.35;-1.88;-24.72
2022-11-03;amc;-2.67;-2.17;-23.25
2023-02-23;amc;-3.13;-2.37;-32.18
2023-05-04;amc;-1.51;-1.88;19.6
2023-07-19;bmo;-0.55;-1.06;48.06
2023-11-02;amc;3.6;-0.65;651.53
2024-02-22;amc;-1.75;-0.92;-90.67
2024-05-01;amc;0.23;-0.79;129.27
2024-07-31;amc;0.14;-0.03;502.88
2024-10-30;amc;0.64;0.22;184.81
2025-02-19;amc;0.58;0.25;128.46
2025-05-07;amc;1.51;0.75;102.14
2025-07-30;amc;1.28;1.14;12.3
2025-10-29;amc;1.03;1.32;-21.97
2026-02-18;amc;4.22;1.11;279.16
