date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-22;bmo;1.88;1.87;0.73
2020-04-14;bmo;2.3;2.0;15.23
2020-07-16;bmo;1.67;1.51;10.51
2020-10-13;bmo;2.2;1.98;11.03
2021-01-26;bmo;1.86;1.83;1.76
2021-04-20;bmo;2.59;2.35;10.43
2021-07-21;bmo;2.48;2.28;8.62
2021-10-19;bmo;2.6;2.35;10.51
2022-01-25;bmo;2.13;2.12;0.53
2022-04-19;bmo;2.67;2.57;4.08
2022-07-19;bmo;2.59;2.55;1.63
2022-10-18;bmo;2.55;2.49;2.6
2023-01-24;bmo;2.35;2.24;5.07
2023-04-18;bmo;2.68;2.5;7.17
2023-07-20;bmo;2.8;2.62;6.92
2023-10-17;bmo;2.66;2.52;5.54
2024-01-23;bmo;2.29;2.28;0.39
2024-04-16;bmo;2.71;2.65;2.26
2024-07-17;bmo;2.82;2.7;4.31
2024-10-15;bmo;2.42;2.21;9.71
2025-01-22;bmo;2.04;2.01;1.38
2025-04-15;bmo;2.77;2.58;7.38
2025-07-16;bmo;2.77;2.68;3.21
2025-10-14;bmo;2.8;2.76;1.49
2026-01-21;bmo;2.46;2.46;-0.11
2026-04-14;bmo;2.7;2.68;0.85
