date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;amc;0.24;0.25;-4.6
2020-05-04;amc;0.26;0.26;0.42
2020-08-03;amc;0.25;0.24;2.79
2020-11-02;amc;0.27;0.26;2.66
2021-02-22;amc;0.31;0.28;9.58
2021-05-03;amc;0.35;0.29;19.43
2021-08-02;amc;0.27;0.28;-3.57
2021-11-01;amc;0.34;0.27;25.68
2022-02-21;amc;0.39;0.34;16.27
2022-05-02;amc;0.41;0.34;19.01
2022-08-01;amc;0.35;0.37;-6.08
2022-10-31;amc;0.48;0.43;11.66
2023-02-20;amc;0.53;0.48;11.18
2023-05-03;amc;0.56;0.47;19.7
2023-08-02;amc;0.42;0.38;9.43
2023-11-01;amc;0.45;0.41;9.69
2024-02-14;bmo;0.48;0.45;5.5
2024-05-06;amc;0.59;0.49;21.53
2024-08-05;amc;0.43;0.37;15.69
2024-11-06;amc;0.43;0.42;3.51
2025-02-12;amc;0.47;0.45;4.11
2025-05-05;amc;0.6;0.55;8.45
2025-08-04;amc;0.46;0.49;-5.99
2025-11-03;amc;0.53;0.54;-1.03
2026-02-10;bmo;0.55;0.56;-1.37
