date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-13;amc;-0.13;-0.11;-19.45
2020-05-07;amc;-0.45;-0.46;2.39
2020-08-05;amc;-0.35;-0.53;33.6
2020-11-05;amc;0.09;-0.42;121.32
2021-02-18;amc;0.49;-0.02;3030.62
2021-05-06;amc;0.54;-0.12;537.64
2021-08-04;amc;0.52;0.14;269.48
2021-11-03;amc;0.48;0.06;691.03
2022-02-17;amc;0.17;0.04;369.22
2022-04-28;amc;-0.19;-0.21;8.25
2022-07-28;amc;-0.82;-0.68;-20.18
2022-11-02;amc;-0.88;-1.22;28.03
2023-02-15;amc;-1.7;-1.72;0.92
2023-04-26;amc;-1.16;-1.48;22.02
2023-07-27;amc;-0.76;-1.28;40.31
2023-11-01;amc;-0.33;-1.93;82.79
2024-02-15;amc;-0.26;-0.58;55.62
2024-04-26;amc;-0.34;-0.64;46.66
2024-08-01;amc;-0.18;-0.44;60.16
2024-10-30;amc;0.07;-0.34;119.12
2025-02-13;amc;-0.24;-0.43;44.19
2025-05-01;amc;-0.19;-0.25;24.75
2025-07-31;amc;0.07;-0.16;144.14
2025-10-30;amc;0.16;0.08;96.9
2026-02-12;amc;0.53;0.28;92.23
