date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;bmo;1.16;1.15;1.15
2020-04-28;bmo;1.5;1.34;11.78
2020-07-31;bmo;1.37;1.09;25.84
2020-10-27;bmo;1.74;1.43;21.32
2021-02-04;bmo;1.32;1.39;-4.9
2021-04-29;bmo;1.4;1.61;-13.23
2021-07-29;bmo;1.31;1.35;-2.85
2021-10-28;bmo;1.75;1.55;12.58
2022-02-03;bmo;1.8;1.52;18.08
2022-04-28;bmo;2.14;1.83;17.11
2022-07-28;bmo;1.87;1.71;9.57
2022-10-27;bmo;1.85;1.71;8.28
2023-02-02;bmo;1.62;1.54;5.36
2023-04-27;bmo;1.4;1.34;4.76
2023-08-01;bmo;-2.06;-2.18;5.41
2023-10-26;bmo;2.13;1.95;9.51
2024-02-01;bmo;0.03;-0.11;127.48
2024-04-25;bmo;2.07;1.92;7.74
2024-07-30;bmo;2.28;2.14;6.31
2024-10-31;bmo;1.57;1.57;0.03
2025-02-04;bmo;1.72;1.67;3.3
2025-04-24;bmo;2.22;2.14;3.98
2025-07-29;bmo;2.13;2.03;5.04
2025-10-30;bmo;2.58;2.35;9.85
2026-02-03;bmo;2.04;2.01;1.47
