date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;bmo;0.67;0.67;0.12
2020-04-21;bmo;0.89;0.75;19.14
2020-08-04;bmo;0.8;0.59;35.99
2020-11-03;bmo;1.1;0.94;16.58
2021-02-02;bmo;0.83;0.68;22.01
2021-05-05;bmo;0.97;0.9;7.62
2021-08-04;bmo;1.09;0.97;11.91
2021-11-03;bmo;1.21;1.18;2.55
2022-02-02;bmo;1.05;1.01;4.35
2022-05-04;bmo;1.29;1.18;9.61
2022-08-09;bmo;1.38;1.29;6.66
2022-10-31;bmo;1.53;1.39;10.01
2023-02-08;bmo;0.78;0.87;-10.61
2023-05-03;bmo;1.09;0.97;12.18
2023-08-02;bmo;1.29;1.1;16.92
2023-11-07;bmo;1.29;1.31;-1.37
2024-02-07;bmo;1.22;1.04;17.09
2024-05-08;bmo;1.36;1.25;8.47
2024-08-07;bmo;1.43;1.41;1.12
2024-11-05;bmo;1.48;1.47;0.69
2025-02-05;bmo;1.38;1.28;8.03
2025-05-07;bmo;1.48;1.41;4.6
2025-08-06;bmo;1.04;1.08;-4.12
2025-11-05;bmo;1.62;1.62;0.28
2026-02-03;amc;1.46;1.41;3.39
