date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;0.81;0.75;7.3
2020-04-29;amc;0.77;0.72;7.16
2020-07-28;amc;1.08;1.06;2.24
2020-10-28;amc;0.85;0.82;4.25
2021-02-03;amc;0.86;0.83;3.38
2021-04-28;amc;1.09;1.07;2.13
2021-08-11;amc;0.99;0.96;2.63
2021-10-27;amc;0.9;0.88;1.82
2022-02-23;amc;1.05;0.99;5.69
2022-05-04;amc;1.05;1.03;1.45
2022-08-03;amc;0.99;0.89;10.93
2022-11-02;amc;1.0;0.93;7.8
2023-02-22;amc;1.07;1.06;0.64
2023-04-26;amc;1.11;1.07;3.56
2023-07-26;amc;1.03;0.99;3.58
2023-11-07;amc;1.03;1.0;3.11
2024-02-27;amc;1.07;1.03;3.94
2024-05-01;amc;1.25;1.2;3.98
2024-07-31;amc;1.18;1.12;4.94
2024-10-30;amc;1.19;1.18;0.84
2025-02-26;amc;1.4;0.97;44.01
2025-04-30;amc;1.38;1.34;3.19
2025-07-30;amc;1.37;1.3;5.63
2025-10-29;amc;1.36;1.33;1.9
2026-02-18;amc;1.41;1.35;4.44
