date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;amc;0.18;0.15;21.43
2020-05-07;amc;0.03;0.04;-14.36
2020-08-06;amc;-0.03;-0.09;66.57
2020-11-05;amc;0.08;-0.02;512.37
2021-02-04;amc;0.34;0.09;271.91
2021-05-06;amc;0.09;0.05;91.04
2021-08-05;amc;0.16;0.06;184.04
2021-11-04;amc;0.23;0.15;53.33
2022-02-03;amc;0.44;0.3;45.06
2022-05-05;amc;0.16;0.15;9.09
2022-08-08;amc;0.37;0.08;344.02
2022-11-08;amc;0.12;0.13;-7.69
2023-02-09;amc;0.14;0.18;-22.22
2023-05-11;amc;0.09;0.04;125.0
2023-08-10;amc;0.14;0.07;100.0
2023-11-09;during;0.16;0.09;71.43
2024-02-07;amc;0.26;0.21;23.81
2024-05-08;amc;0.05;0.08;-38.38
2024-08-08;amc;0.17;0.16;6.25
2024-11-07;amc;0.21;0.15;40.0
2025-02-05;amc;0.33;0.31;5.74
2025-05-08;amc;0.17;0.13;27.5
2025-08-05;amc;0.19;0.18;5.56
2025-11-06;amc;0.22;0.19;16.76
2026-02-05;amc;0.4;0.37;6.92
