date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-18;bmo;1.66;1.7;-2.61
2020-04-28;bmo;1.13;1.06;6.64
2020-07-28;bmo;0.65;0.75;-13.39
2020-10-27;bmo;1.15;1.12;2.59
2021-02-16;bmo;1.23;1.25;-1.52
2021-04-27;bmo;0.81;0.81;-0.57
2021-07-27;bmo;1.22;1.22;0.16
2021-10-26;bmo;1.38;1.3;6.52
2022-02-15;bmo;1.28;1.28;-0.12
2022-04-26;bmo;0.82;0.83;-0.73
2022-07-26;bmo;1.1;1.09;0.89
2022-11-01;bmo;1.3;1.3;-0.23
2023-02-14;bmo;1.27;1.25;1.5
2023-05-02;bmo;0.88;0.86;2.24
2023-08-01;bmo;1.24;1.21;2.43
2023-10-31;bmo;1.54;1.52;1.16
2024-02-13;bmo;1.55;1.54;0.76
2024-04-30;bmo;1.34;1.33;0.49
2024-07-30;bmo;1.68;1.67;0.48
2024-10-29;bmo;1.83;1.82;0.28
2025-02-11;bmo;1.81;1.8;0.66
2025-04-29;bmo;1.5;1.5;0.05
2025-07-29;bmo;1.89;1.9;-0.29
2025-10-28;bmo;2.07;2.07;-0.09
2026-02-10;bmo;2.08;2.07;0.65
