date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;amc;-0.26;-0.33;21.21
2020-05-07;amc;-0.25;-0.38;35.06
2020-08-06;amc;-0.17;-0.55;69.09
2020-11-05;amc;0.37;0.17;117.65
2021-02-10;amc;0.41;0.3;36.67
2021-05-04;amc;0.45;0.24;89.35
2021-08-05;amc;0.19;0.24;-20.72
2021-11-02;amc;-0.95;0.17;-675.76
2022-02-10;amc;-0.42;-1.23;65.31
2022-05-05;amc;0.6;0.35;70.09
2022-08-04;amc;0.47;0.08;526.67
2022-11-02;amc;-0.22;-0.26;15.38
2023-02-15;amc;0.2;0.15;35.33
2023-05-03;amc;0.37;0.13;189.24
2023-08-02;amc;0.39;0.26;50.0
2023-11-01;amc;0.33;0.28;19.48
2024-02-15;bmo;0.26;0.14;77.59
2024-05-01;amc;0.39;0.38;2.03
2024-08-07;amc;0.39;0.3;30.0
2024-11-06;amc;0.35;0.29;21.44
2025-02-11;amc;0.27;0.28;-4.33
2025-05-07;amc;0.41;0.37;10.81
2025-08-06;amc;0.4;0.43;-6.91
2025-10-30;amc;0.44;0.44;-0.32
2026-02-10;amc;0.39;0.41;-5.61
