date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;2.49;2.46;1.35
2020-04-30;amc;1.84;1.74;5.68
2020-07-30;amc;0.64;0.57;12.28
2020-10-29;amc;2.14;1.43;50.04
2021-01-27;amc;2.81;2.55;10.22
2021-04-27;amc;1.93;1.98;-2.75
2021-07-27;amc;2.25;2.13;5.86
2021-10-28;amc;2.2;2.28;-3.57
2022-01-27;amc;2.71;2.72;-0.45
2022-04-28;amc;1.97;1.92;2.74
2022-07-26;amc;2.25;2.28;-1.51
2022-10-31;amc;2.12;2.23;-4.85
2023-01-31;amc;3.0;2.84;5.81
2023-05-01;amc;2.14;2.0;6.86
2023-08-03;amc;2.54;2.38;6.8
2023-11-02;amc;2.46;2.44;0.92
2024-01-30;amc;3.46;3.27;5.88
2024-04-30;amc;2.5;2.36;6.12
2024-07-30;amc;2.81;2.79;0.68
2024-10-29;amc;2.87;2.77;3.49
2025-01-28;amc;4.01;3.87;3.49
2025-05-01;amc;1.69;2.28;-25.83
2025-07-31;amc;3.13;3.07;1.95
2025-10-30;amc;2.22;2.56;-13.15
2026-01-29;amc;4.47;4.4;1.7
