date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-11;bmo;2.09;2.21;-5.29
2020-05-05;bmo;0.41;0.52;-21.85
2020-07-28;bmo;3.49;2.97;17.57
2020-10-29;bmo;3.86;3.77;2.28
2021-02-09;bmo;2.93;2.28;28.72
2021-05-04;bmo;1.04;0.5;107.71
2021-07-29;bmo;3.81;3.83;-0.4
2021-11-02;bmo;4.25;4.26;-0.27
2022-02-10;bmo;3.15;2.93;7.42
2022-05-03;bmo;0.41;0.61;-33.22
2022-07-28;bmo;3.96;3.76;5.38
2022-11-02;bmo;4.69;4.63;1.28
2023-02-15;bmo;3.04;3.04;-0.15
2023-05-04;bmo;1.96;1.02;92.2
2023-07-27;bmo;5.6;4.86;15.29
2023-11-01;bmo;6.98;6.07;15.0
2024-02-14;bmo;4.74;3.95;19.95
2024-04-30;bmo;1.77;1.86;-4.47
2024-08-08;bmo;5.27;5.33;-1.11
2024-10-30;bmo;5.95;6.3;-5.53
2025-02-12;bmo;4.81;4.56;5.51
2025-04-30;bmo;1.9;1.89;0.53
2025-08-07;bmo;5.43;5.26;3.19
2025-11-04;bmo;6.85;6.7;2.21
2026-02-11;bmo;4.62;4.98;-7.18
