date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;5.61;4.77;17.56
2020-04-29;bmo;5.15;5.49;-6.15
2020-07-30;bmo;6.01;5.28;13.8
2020-10-22;bmo;5.89;5.6;5.09
2021-01-28;bmo;6.59;5.71;15.39
2021-04-29;bmo;6.57;5.48;19.82
2021-07-29;bmo;6.42;5.85;9.67
2021-10-28;bmo;6.63;5.98;10.82
2022-01-27;bmo;6.0;5.96;0.63
2022-04-28;bmo;6.1;5.98;2.04
2022-07-28;bmo;6.06;6.1;-0.66
2022-10-27;bmo;5.89;6.11;-3.66
2023-01-26;bmo;7.5;6.57;14.23
2023-04-27;bmo;5.5;5.09;8.0
2023-07-27;bmo;5.34;5.32;0.3
2023-10-26;bmo;6.18;5.8;6.57
2024-01-25;bmo;6.27;5.8;8.1
2024-04-25;bmo;6.32;5.78;9.38
2024-07-25;bmo;6.36;5.93;7.18
2024-10-24;bmo;7.0;6.07;15.36
2025-01-30;bmo;6.39;6.35;0.71
2025-04-22;bmo;3.32;6.26;-46.99
2025-07-22;bmo;8.15;6.8;19.93
2025-10-21;bmo;7.67;6.46;18.82
2026-01-27;bmo;7.23;6.96;3.84
2026-04-21;bmo;6.14;6.06;1.28
