date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;2.54;2.27;12.0
2020-04-30;bmo;2.92;2.26;29.13
2020-08-06;bmo;2.55;1.49;70.63
2020-11-05;bmo;3.07;2.27;35.31
2021-02-04;bmo;3.44;2.58;33.49
2021-04-29;bmo;4.11;3.73;10.28
2021-08-05;bmo;4.38;4.33;1.12
2021-11-04;bmo;4.26;3.7;15.27
2022-02-03;bmo;4.46;3.93;13.59
2022-05-05;bmo;4.83;4.65;3.83
2022-08-04;bmo;5.16;4.7;9.84
2022-11-03;bmo;4.74;4.18;13.3
2023-02-02;bmo;4.76;4.46;6.8
2023-05-04;bmo;5.93;5.02;18.24
2023-08-03;bmo;6.08;5.49;10.77
2023-11-02;bmo;5.96;5.31;12.14
2024-02-01;bmo;6.15;5.26;16.89
2024-05-02;bmo;6.51;6.11;6.52
2024-08-08;bmo;6.77;6.22;8.81
2024-10-31;bmo;6.2;6.14;0.95
2025-01-30;bmo;6.53;6.23;4.88
2025-05-01;bmo;6.94;6.72;3.26
2025-08-07;bmo;7.69;7.08;8.57
2025-11-06;bmo;7.22;6.62;9.01
2026-01-29;bmo;7.65;7.17;6.75
